link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/centrum-2-duze-pokoje-pl-bankowy-metro-wynajme-ID4str8,294162132,3900,"al. Aleja ""Solidarności"", Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52m²,2,miejskie,2,852 zł/miesiąc,do zamieszkania,,,prywatny,,tak,blok,plastikowe,teren zamknięty,balkon | garaż/miejsce parkingowe | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/studio-aneks-sypialniany-panoramiczne-okna-centrum-0-od-6-mscy-ID4xEif,701162132,5510,"ul. św. Barbary, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",61.54m²,1,miejskie,3/5,920 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2024,tak,kamienica,,monitoring / ochronateren zamknięty,
https://www.otodom.pl/pl/oferta/powisleapartamentklimatyzacjaochrona24taras-ID4xNmz,983162132,7500,"ul. Leona Kruczkowskiego, Solec, Śródmieście, Warszawa, mazowieckie",70m²,2,miejskie,5/6,1 450 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2016,tak,apartamentowiec,,,taras | balkon
https://www.otodom.pl/pl/oferta/ciche-2-pok-mieszkanie-w-sercu-warszawy-5-min-do-metra-politechnika-ID4xNlw,523162132,3500,"al. Aleja Wyzwolenia, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",50m²,2,miejskie,2/6,852 zł/miesiąc,do zamieszkania,,,prywatny,1957,tak,kamienica,,,balkon | piwnica | oddzielna kuchnia | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/3-pok-z-jadalnia-i-garaz-przy-pl-unii-lubelskiej-ID4xNj4,664162133,6000,"ul. Tadeusza Boya-Żeleńskiego, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",65m²,3,miejskie,1/6,800 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,1952,tak,blok,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/2-pokoje-55m2-politechnika-kamienica-z-1913-r-ID4kbNQ,154162132,4490,"ul. Polna, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",55m²,2,miejskie,3/7,1 500 zł/miesiąc,do zamieszkania,,,prywatny,1913,tak,kamienica,drewniane,,
https://www.otodom.pl/pl/oferta/srodmiescie-dwa-pokoje-do-wynajecia-ID4suPC,566162132,4000,"al. Aleja Jana Chrystiana Szucha, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",45m²,2,miejskie,4/6,brak informacji,do zamieszkania,,,biuro nieruchomości,2004,tak,apartamentowiec,,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/komfortowe-w-centrum-widne-klimatyzacja-metro-ID4xkBg,777162133,5000,"ul. Świętokrzyska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",51m²,1,miejskie,5/6,brak informacji,do zamieszkania,,,biuro nieruchomości,1960,tak,blok,,monitoring / ochrona,balkon | taras | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/apartament-na-wynajem-cosmopolitan-77m2-ID4xNfj,840162133,18000,"ul. Twarda, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",77m²,2,miejskie,8/44,2 800 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2014,tak,,,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/cosmopolitan-wynajem-77m2-wylacznosc-ID4xNfh,239162133,18000,"ul. Twarda, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",77m²,2,miejskie,> 10/44,2 500 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2014,tak,,,teren zamkniętymonitoring / ochrona,
https://www.otodom.pl/pl/oferta/apartament-na-wynajem-w-cosmopolitan-57m2-ID4xNfi,671162133,13500,"ul. Twarda, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",57m²,2,miejskie,> 10/44,0,brak informacji,,,biuro nieruchomości,2014,tak,,,monitoring / ochrona,
